s,p,o
http://kbpedia.org/kko/rc/AirGasTankCylinder,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=24111802
http://kbpedia.org/kko/rc/Airplane,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=25131500
http://kbpedia.org/kko/rc/AirPollution,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=77121500
http://kbpedia.org/kko/rc/AirportEngineering,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=81101509
http://kbpedia.org/kko/rc/AirQualityManagement,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=77121501
http://kbpedia.org/kko/rc/AirSanitizer,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=47131818
http://kbpedia.org/kko/rc/Airship,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=25131801
http://kbpedia.org/kko/rc/AirSpacecraftManufacture,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=73161607
http://kbpedia.org/kko/rc/AirToAirMissile,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=46121501
http://kbpedia.org/kko/rc/AirToTruckTransport,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=78101904
http://kbpedia.org/kko/rc/AirTransportationSupportSystem,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=25191500
http://kbpedia.org/kko/rc/AirwayManagementProduct,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=42271900
http://kbpedia.org/kko/rc/Alcohol-Compound,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=12352104
http://kbpedia.org/kko/rc/AlcoholicBeverage,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=50202200
http://kbpedia.org/kko/rc/AlcoholismPreventionService,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=85111616
http://kbpedia.org/kko/rc/AlgebraMaterial,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=60103200
http://kbpedia.org/kko/rc/AliphaticAromaticCompound,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=12352000
http://kbpedia.org/kko/rc/AliphaticSolvent,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=12191502
http://kbpedia.org/kko/rc/AlkaliMetal,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=12141800
http://kbpedia.org/kko/rc/AlkalinizingAgent,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=51191700
