id,short id,reltype,l1 ns,l2 ns,proptype,label ,definitions,altlabel,datatype,domain (RC),range,domainIncludes,rangeIncludes,subproperties,subPropertyOf
http://schema.org/fuelConsumption,fuelConsumption,A,2,1,quantitiesData,fuelConsumption,"The amount of fuel consumed for traveling a particular distance or temporal duration with the given vehicle (e.g. liters per 100 km).<br/><ul><li>Note 1: There are unfortunately no standard unit codes for liters per 100 km.  Use <a class=""localLink"" href=""http://schema.org/unitText"">unitText</a> to indicate the unit of measurement, e.g. L/100 km.</li><li>Note 2: There are two ways of indicating the fuel consumption, <a class=""localLink"" href=""http://schema.org/fuelConsumption"">fuelConsumption</a> (e.g. 8 liters per 100 km) and <a class=""localLink"" href=""http://schema.org/fuelEfficiency"">fuelEfficiency</a> (e.g. 30 miles per gallon). They are reciprocal.</li><li>Note 3: Often, the absolute value is useful only when related to driving speed (""at 80 km/h"") or usage pattern (""city traffic""). You can use <a class=""localLink"" href=""http://schema.org/valueReference"">valueReference</a> to link the value for the fuel consumption to another value.</li></ul>",,,Automobile,decimal,http://schema.org/Vehicle,http://schema.org/QuantitativeValue,,
http://schema.org/fuelEfficiency,fuelEfficiency,A,2,1,quantitiesData,fuelEfficiency,"The distance traveled per unit of fuel used; most commonly miles per gallon (mpg) or kilometers per liter (km/L).<br/><ul><li>Note 1: There are unfortunately no standard unit codes for miles per gallon or kilometers per liter. Use <a class=""localLink"" href=""http://schema.org/unitText"">unitText</a> to indicate the unit of measurement, e.g. mpg or km/L.</li><li>Note 2: There are two ways of indicating the fuel consumption, <a class=""localLink"" href=""http://schema.org/fuelConsumption"">fuelConsumption</a> (e.g. 8 liters per 100 km) and <a class=""localLink"" href=""http://schema.org/fuelEfficiency"">fuelEfficiency</a> (e.g. 30 miles per gallon). They are reciprocal.</li><li>Note 3: Often, the absolute value is useful only when related to driving speed (""at 80 km/h"") or usage pattern (""city traffic""). You can use <a class=""localLink"" href=""http://schema.org/valueReference"">valueReference</a> to link the value for the fuel economy to another value.</li></ul>",,,Automobile,decimal,http://schema.org/Vehicle,http://schema.org/QuantitativeValue,,
http://schema.org/geoMidpoint,geoMidpoint,A,2,1,quantitiesData,geoMidpoint,Indicates the GeoCoordinates at the centre of a GeoShape e.g. GeoCircle.,,,Manifestations,wgs84,http://schema.org/GeoCircle,http://schema.org/GeoCoordinates,,
http://schema.org/geoRadius,geoRadius,A,2,1,quantitiesData,geoRadius,Indicates the approximate radius of a GeoCircle (metres unless indicated otherwise via Distance notation).,,,Manifestations,decimal,http://schema.org/GeoCircle,"http://schema.org/Distance, http://schema.org/Number, http://schema.org/Text",,
http://schema.org/highPrice,highPrice,A,2,1,quantitiesData,highPrice,The highest price of all offers available.,,,AggregateOffer,decimal,http://schema.org/AggregateOffer,"http://schema.org/Number, http://schema.org/Text",,
http://schema.org/interestRate,interestRate,A,2,1,quantitiesData,interestRate,"The interest rate, charged or paid, applicable to the financial product. Note: This is different from the calculated annualPercentageRate.",,,FinancialAsset,decimal,http://schema.org/FinancialProduct,"http://schema.org/Number, http://schema.org/QuantitativeValue",,
http://schema.org/inventoryLevel,inventoryLevel,A,2,1,quantitiesData,inventoryLevel,The current approximate inventory level for the item or items.,,,CommercialProposal,decimal,"http://schema.org/Demand, http://schema.org/Offer, http://schema.org/SomeProducts",http://schema.org/QuantitativeValue,,
http://schema.org/latitude,latitude,A,2,1,quantitiesData,latitude,"The latitude of a location. For example <code>37.42242</code> (<a href=""https://en.wikipedia.org/wiki/World_Geodetic_System"">WGS 84</a>).",,,Manifestations,decimal,http://schema.org/GeoCoordinates,"http://schema.org/Number, http://schema.org/Text",,
http://schema.org/loanTerm,loanTerm,A,2,1,quantitiesData,loanTerm,The duration of the loan or credit agreement.,,,TemporaryUserRightsAgreement,decimal,http://schema.org/LoanOrCredit,http://schema.org/QuantitativeValue,,http://schema.org/duration
http://schema.org/longitude,longitude,A,2,1,quantitiesData,longitude,"The longitude of a location. For example <code>-122.08585</code> (<a href=""https://en.wikipedia.org/wiki/World_Geodetic_System"">WGS 84</a>).",,,Manifestations,decimal,http://schema.org/GeoCoordinates,"http://schema.org/Number, http://schema.org/Text",,
http://schema.org/lowPrice,lowPrice,A,2,1,quantitiesData,lowPrice,The lowest price of all offers available.,,,AggregateOffer,decimal,http://schema.org/AggregateOffer,"http://schema.org/Number, http://schema.org/Text",,
http://schema.org/maximumAttendeeCapacity,maximumAttendeeCapacity,A,2,1,quantitiesData,maximumAttendeeCapacity,The total number of individuals that may attend an event or venue.,,,PublicPlace,decimal,"http://schema.org/Event, http://schema.org/Place",http://schema.org/Integer,,
http://schema.org/maxPrice,maxPrice,A,2,1,quantitiesData,maxPrice,The highest price if the price is a range.,,,CommercialProposal,decimal,http://schema.org/PriceSpecification,http://schema.org/Number,,
http://schema.org/maxValue,maxValue,A,2,1,quantitiesData,maxValue,The upper value of some characteristic or property.,,,Pricing,decimal,"http://schema.org/MonetaryAmount, http://schema.org/PropertyValue, http://schema.org/PropertyValueSpecification, http://schema.org/QuantitativeValue",http://schema.org/Number,,
http://schema.org/memoryRequirements,memoryRequirements,A,2,1,quantitiesData,memoryRequirements,Minimum memory requirements.,,,SoftwareObject-Individual,anyURI,http://schema.org/SoftwareApplication,"http://schema.org/Text, http://schema.org/URL",,
http://schema.org/mileageFromOdometer,mileageFromOdometer,A,2,1,quantitiesData,mileageFromOdometer,"The total distance travelled by the particular vehicle since its initial production, as read from its odometer.<br/>Typical unit code(s): KMT for kilometers, SMI for statute miles",,,Automobile,decimal,http://schema.org/Vehicle,http://schema.org/QuantitativeValue,,
http://schema.org/minimumPaymentDue,minimumPaymentDue,A,2,1,quantitiesData,minimumPaymentDue,The minimum payment required at this time.,,,Bill-PaymentRequest,string,http://schema.org/Invoice,"http://schema.org/MonetaryAmount, http://schema.org/PriceSpecification",,
http://schema.org/minPrice,minPrice,A,2,1,quantitiesData,minPrice,The lowest price if the price is a range.,,,CommercialProposal,decimal,http://schema.org/PriceSpecification,http://schema.org/Number,,
http://schema.org/minValue,minValue,A,2,1,quantitiesData,minValue,The lower value of some characteristic or property.,,,Pricing,decimal,"http://schema.org/MonetaryAmount, http://schema.org/PropertyValue, http://schema.org/PropertyValueSpecification, http://schema.org/QuantitativeValue",http://schema.org/Number,,
http://schema.org/netWorth,netWorth,A,2,1,quantitiesData,netWorth,The total financial value of the person as calculated by subtracting assets from liabilities.,,,Person,string,http://schema.org/Person,"http://schema.org/MonetaryAmount, http://schema.org/PriceSpecification",,
http://schema.org/numAdults,numAdults,A,2,1,quantitiesData,numAdults,The number of adults staying in the unit.,,,TravelReservation,decimal,http://schema.org/LodgingReservation,"http://schema.org/Integer, http://schema.org/QuantitativeValue",,
http://schema.org/numberedPosition,numberedPosition,A,2,1,quantitiesData,numberedPosition,"A number associated with a role in an organization, for example, the number on an athlete's jersey.",,,SocialRole,decimal,http://schema.org/OrganizationRole,http://schema.org/Number,,
http://schema.org/numberOfAirbags,numberOfAirbags,A,2,1,quantitiesData,numberOfAirbags,The number or type of airbags in the vehicle.,,,Automobile,decimal,http://schema.org/Vehicle,"http://schema.org/Number, http://schema.org/Text",,
http://schema.org/numberOfAxles,numberOfAxles,A,2,1,quantitiesData,numberOfAxles,The number of axles.<br/>Typical unit code(s): C62,,,Automobile,decimal,http://schema.org/Vehicle,"http://schema.org/Number, http://schema.org/QuantitativeValue",,
http://schema.org/numberOfBeds,numberOfBeds,A,2,1,quantitiesData,numberOfBeds,"The quantity of the given bed type available in the HotelRoom, Suite, House, or Apartment.",,,Lodging,decimal,http://schema.org/BedDetails,http://schema.org/Number,,
http://schema.org/numberOfDoors,numberOfDoors,A,2,1,quantitiesData,numberOfDoors,The number of doors.<br/>Typical unit code(s): C62,,,Automobile,decimal,http://schema.org/Vehicle,"http://schema.org/Number, http://schema.org/QuantitativeValue",,
http://schema.org/numberOfEmployees,numberOfEmployees,A,2,1,quantitiesData,numberOfEmployees,The number of employees in an organization e.g. business.,,,Audience,decimal,"http://schema.org/BusinessAudience, http://schema.org/Organization",http://schema.org/QuantitativeValue,,
http://schema.org/numberOfEpisodes,numberOfEpisodes,A,2,1,quantitiesData,numberOfEpisodes,The number of episodes in this season or series.,,,CalendarSeasonType,decimal,"http://schema.org/CreativeWorkSeason, http://schema.org/RadioSeries, http://schema.org/TVSeries, http://schema.org/VideoGameSeries",http://schema.org/Integer,,
http://schema.org/numberOfForwardGears,numberOfForwardGears,A,2,1,quantitiesData,numberOfForwardGears,The total number of forward gears available for the transmission system of the vehicle.<br/>Typical unit code(s): C62,,,Automobile,decimal,http://schema.org/Vehicle,"http://schema.org/Number, http://schema.org/QuantitativeValue",,
http://schema.org/numberOfItems,numberOfItems,A,2,1,quantitiesData,numberOfItems,"The number of items in an ItemList. Note that some descriptions might not fully describe all items in a list (e.g., multi-page pagination); in such cases, the numberOfItems would be for the entire list.",,,List-CW,decimal,http://schema.org/ItemList,http://schema.org/Integer,,
http://schema.org/numberOfPages,numberOfPages,A,2,1,quantitiesData,numberOfPages,The number of pages in the book.,,,Book-CW,decimal,http://schema.org/Book,http://schema.org/Integer,,
http://schema.org/numberOfPlayers,numberOfPlayers,A,2,1,quantitiesData,numberOfPlayers,"Indicate how many people can play this game (minimum, maximum, or range).",,,ComputerGameProgram-Graphical||VideoGameSeries ,decimal,"http://schema.org/Game, http://schema.org/VideoGameSeries",http://schema.org/QuantitativeValue,,
http://schema.org/numberOfPreviousOwners,numberOfPreviousOwners,A,2,1,quantitiesData,numberOfPreviousOwners,"The number of owners of the vehicle, including the current one.<br/>Typical unit code(s): C62",,,Automobile,decimal,http://schema.org/Vehicle,"http://schema.org/Number, http://schema.org/QuantitativeValue",,
http://schema.org/numberOfRooms,numberOfRooms,A,2,1,quantitiesData,numberOfRooms,The number of rooms (excluding bathrooms and closets) of the accommodation or lodging business. Typical unit code(s): ROM for room or C62 for no unit. The type of room can be put in the unitText property of the QuantitativeValue.,,,Lodging||LodgingOrganization,decimal,"http://schema.org/Accommodation, http://schema.org/Apartment, http://schema.org/House, http://schema.org/SingleFamilyResidence, http://schema.org/Suite","http://schema.org/Number, http://schema.org/QuantitativeValue",,
http://schema.org/numberOfSeasons,numberOfSeasons,A,2,1,quantitiesData,numberOfSeasons,The number of seasons in this series.,,,MediaSeriesProduct,decimal,"http://schema.org/RadioSeries, http://schema.org/TVSeries, http://schema.org/VideoGameSeries",http://schema.org/Integer,,
http://schema.org/numChildren,numChildren,A,2,1,quantitiesData,numChildren,The number of children staying in the unit.,,,TravelReservation,decimal,http://schema.org/LodgingReservation,"http://schema.org/Integer, http://schema.org/QuantitativeValue",,
